SeriousDlqin2yrs,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,NumberOfTimes90DaysLate,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome,NumberOfDependents
0,34,0,3,0,0,,3
0,77,0,1,0,0,,0
0,63,1,1.11042,0,1,4500,1
0,60,0,0.227729,0,0,4983,0
0,60,0,0.422785,0,0,4616,1
0,50,0,0.310249,0,0,7883,3
0,71,0,0.165517,0,0,9569,0
0,67,0,0.175589,0,0,3604,0
0,59,0,0.572427,0,0,6150,3
0,36,0,0.698726,0,0,10833,0
0,45,0,0.034246,0,0,8000,1
0,67,0,0.353686,0,0,8450,0
0,72,0,0.13557,0,0,3606,1
0,61,0,642,0,0,,
0,54,0,0.269673,0,0,10000,4
0,42,0,0.701521,0,0,4800,2
0,74,0,0.050144,0,0,3469,0
0,46,0,0.510843,0,0,5625,0
0,40,0,0.784048,0,0,4500,2
0,50,0,0.009598,0,0,5104,2
0,72,0,0.219366,0,0,3500,0
0,51,0,0.294825,0,0,7400,1
0,53,2,0.458879,0,0,3817,1
0,38,1,0.296348,0,0,4325,2
0,50,0,0.175402,0,7,19651,2
0,69,0,0.1714,1,1,8132,1
0,55,0,0,0,0,4333,0
0,57,0,0.083542,0,0,9575,3
0,68,0,0.310141,0,0,4900,1
0,26,0,0.178571,0,0,5711,1
0,52,1,0.413857,0,0,6999,1
0,53,0,0.206459,0,0,7400,1
0,61,0,0.225824,0,0,5397,3
0,32,0,0.233953,1,0,5000,2
0,59,0,0.023238,0,0,3958,1
0,51,0,3224,0,0,0,3
0,50,0,105,0,0,,0
0,60,1,0.511057,0,0,5380,1
0,40,0,0.306928,0,0,7750,0
0,27,0,0.128885,0,1,4375,0
0,33,0,2.268136,0,0,1088,0
0,79,0,32,0,0,,
0,46,0,1.243752,0,0,4040,0
0,67,1,0.079154,0,0,15033,0
0,50,0,0.555767,0,0,2097,0
0,60,0,1779,0,0,,0
0,75,1,0.659609,0,1,4344,0
0,45,0,0.06595,0,0,3350,1
0,84,0,0.002352,0,0,3400,1
0,74,1,1.584488,1,0,7000,0
0,33,0,0.277865,0,0,6333,0
0,56,0,0.435038,0,0,10713,2
0,57,1,0.124839,0,0,10100,0
0,62,0,0.16616,0,0,10200,0
0,31,0,763,0,0,,0
0,46,0,0.298507,0,0,3349,0
0,33,0,0.15942,0,0,2000,0
0,61,0,0.510249,0,0,18000,0
0,72,0,0.131705,0,0,7083,0
0,45,0,0.535345,0,0,5700,0
0,60,0,0.301375,0,0,5600,2
0,26,0,0.099577,0,0,2600,0
0,49,0,3247,0,0,,2
0,42,0,870,0,0,,0
0,33,1,905,2,0,,0
0,50,0,0.452734,0,0,9583,0
0,49,0,0.281042,0,0,9293,1
0,78,0,502,0,0,,1
0,48,1,0.256227,0,0,11200,2
0,26,0,0.003738,0,0,2407,0
0,55,0,0.228917,0,0,8845,0
0,50,0,1147,1,1,,0
0,46,0,1.604698,0,0,2000,0
0,43,0,0.169321,0,0,13500,5
0,80,0,0.340934,0,0,1841,0
0,63,0,2369,0,0,,0
0,46,0,0.273265,0,0,3717,2
0,49,0,0.36639,0,0,5051,0
0,43,1,1.150631,0,0,6100,3
0,39,1,1031,0,0,,0
0,63,0,0.221638,0,0,4750,1
0,29,0,77,0,0,,
0,63,0,7331,0,0,,0
0,39,0,0.684386,0,0,6000,2
0,70,0,0,0,0,,0
0,68,0,0.264316,0,0,5500,0
0,53,1,2290,0,0,,0
0,43,0,0.207879,0,0,10000,3
0,33,0,0.02994,1,0,4675,0
0,42,0,2.505247,0,0,666,3
0,48,0,0.335827,0,0,7083,3
0,63,0,3099,0,0,,0
0,61,2,0.955693,0,0,2098,2
0,53,1,2593,0,0,,0
0,29,0,0.231547,0,0,2966,0
0,82,0,0.104579,0,0,5000,0
0,35,0,0.20335,0,0,8000,0
0,62,0,0.25283,0,0,9187,1
0,34,0,0.131875,0,0,4708,0
0,76,0,0.335155,0,0,7500,1
0,65,0,0.336028,0,0,14718,0
0,65,0,0.515599,0,0,11506,0
0,49,0,0.185641,0,0,4066,0
0,45,0,0.379329,0,0,3666,2
0,30,0,0,0,0,11700,0
0,66,0,0.165931,0,0,9292,1
0,46,0,0,0,0,,0
0,42,0,0.322232,0,0,12400,5
0,55,0,0.21304,0,0,12100,1
0,61,0,0.211824,0,0,10300,1
0,26,0,0.163156,0,0,2800,0
0,62,0,97,0,0,,0
0,57,0,3800,0,0,,0
0,34,0,0.28674,0,0,7661,4
0,68,0,0.350946,0,0,2800,1
0,74,0,0.371926,0,0,5000,1
0,58,0,1.124175,0,0,5000,0
0,41,1,345,0,0,0,2
0,39,0,804,0,0,,
0,82,0,0.000375,0,0,5336,0
0,48,0,0.073593,0,0,10000,3
0,54,0,0.465984,0,0,4100,0
0,38,0,0.115276,0,0,3200,0
0,79,0,0.11036,0,0,443,0
0,63,0,0.290018,0,0,6671,0
0,76,0,403,0,0,0,0
0,73,0,1851,0,0,,0
0,46,0,0.354178,0,0,5660,0
0,29,2,0.104567,1,0,6875,1
0,27,1,0.209016,0,0,1951,0
0,86,0,0.090502,0,0,2010,0
0,73,0,0.19874,0,0,7300,0
0,54,1,0.188877,0,0,9439,3
0,39,0,0.107831,0,0,4200,1
0,79,0,137,0,0,0,0
0,73,0,0.094226,0,0,4000,1
0,58,1,0.627947,0,0,14083,2
0,41,0,372,0,0,,0
0,69,0,1935,0,0,,0
0,36,0,0.241105,0,0,5789,0
0,29,0,0.375321,0,0,3500,1
0,33,0,0.264766,0,0,5400,1
0,74,0,73,0,0,0,0
0,45,0,0.302855,0,0,9000,0
0,35,0,0.299625,0,0,5606,0
0,66,0,0.005387,0,0,4083,0
0,43,0,0.643748,0,0,8100,4
0,47,0,0.117987,0,0,9000,2
0,24,0,26,0,0,1,0
0,36,0,7,0,0,,0
0,35,0,0.329052,0,1,2880,2
0,44,0,0.362075,0,0,8964,2
0,63,0,0.221597,0,0,6750,0
0,44,0,0.401638,0,0,8300,4
0,56,0,0.40265,0,0,9583,0
0,21,1,0.005997,0,0,2000,0
0,75,0,0.772804,0,0,1786,0
0,59,0,0.39534,0,0,5020,2
0,37,0,0.541721,0,0,8400,1
0,41,0,2,0,0,,0
0,41,0,0.144568,0,0,9600,1
0,39,1,26,3,1,,0
0,64,0,0.874557,0,0,3387,1
0,81,0,0,0,0,,0
0,77,0,0.014855,0,0,7000,0
0,48,1,0.28293,0,0,9800,0
0,49,0,0.376023,0,0,9166,3
0,51,0,384,0,0,,0
0,81,0,0,0,0,10500,0
0,45,0,2049,1,1,,0
0,59,0,0.219474,0,0,10998,1
0,45,1,0.619793,0,0,3000,3
0,31,0,0.15814,0,0,6000,1
0,53,0,0.274943,0,0,4800,0
0,56,0,0.257513,0,0,18200,4
0,42,0,0.317193,0,0,5100,0
0,32,1,515,0,0,,
0,45,0,0.227419,0,0,9000,2
0,79,0,44,0,0,,0
0,93,0,0.005399,0,0,3333,0
0,31,2,0.0139,6,0,6042,1
0,71,0,8,0,0,,0
0,57,0,0.325911,1,0,9250,0
0,74,0,1712,0,0,,0
0,28,0,220,0,0,,0
0,49,0,0.47018,0,0,11250,0
0,36,0,0.044338,0,0,4600,0
0,40,0,0.151462,0,0,17000,4
0,74,0,0.05717,0,0,8500,0
0,42,0,0.092098,0,0,16666,0
0,80,0,0.037308,0,0,3001,0
0,73,1,0.238167,0,0,5999,0
0,50,0,2262,1,0,,0
0,72,0,452,0,0,,0
0,60,0,0.077514,0,0,4166,0
0,47,0,96,0,0,,0
0,63,0,2273,0,0,,0
0,42,0,0.347699,0,0,4454,0
0,52,0,0.318524,0,0,9700,1
0,78,0,0.002857,0,0,10500,0
0,60,0,0.404688,0,0,2900,0
0,72,0,0.176952,0,0,10499,0
0,74,0,0.57445,0,0,4727,0
0,67,0,0.020295,0,0,8080,0
0,78,0,0.00135,0,0,40000,0
0,59,1,0.029549,0,0,13333,3
0,71,0,2.628307,0,0,755,0
0,42,0,0.449224,0,0,6833,2
0,38,0,0.12643,0,0,9000,3
0,52,0,0.354215,0,0,3000,0
0,61,0,0.512913,0,0,3600,1
0,51,0,0.493961,0,0,2400,2
0,51,0,0.169263,0,0,9499,2
0,82,0,0,0,0,2443,1
0,50,0,1357,0,0,,0
0,63,0,0.289674,0,0,5916,1
0,40,3,0.534039,0,0,2834,0
0,51,0,0.381186,0,0,4687,1
0,61,0,0.206559,0,0,5000,0
0,52,0,2130,0,0,,0
0,70,0,0.792338,0,0,1800,0
0,50,2,0.32017,1,0,4000,0
0,39,0,0.148162,0,0,10879,2
0,70,0,0.259448,0,0,3333,0
0,22,98,0,98,98,,0
0,57,0,0.424474,0,0,9552,3
0,45,0,1895,0,0,,0
0,72,0,846,0,0,,0
0,61,0,0.006908,0,0,5500,1
0,60,0,0.261399,0,0,5416,0
0,39,1,0.748859,0,0,7449,2
0,48,1,0.269891,0,0,8621,2
0,47,1,0.456288,0,0,10900,2
0,76,0,0.007399,0,0,10000,0
0,62,2,0.21261,0,0,9166,0
0,76,0,0.396825,0,0,8000,0
0,54,0,0.317368,0,0,2400,0
0,46,0,0.433805,0,0,3247,4
0,68,0,0,1,0,,0
0,52,0,0.519557,0,0,12833,2
0,77,0,0.142448,0,0,3839,0
0,54,0,1977,0,0,,0
0,41,0,1.738492,0,0,4083,1
0,53,0,0.247753,0,0,9900,0
0,31,0,0,0,0,2000,0
0,28,0,0.133082,1,0,4500,0
0,51,0,0.306496,0,0,7650,1
0,41,0,0.444056,0,0,10000,0
0,37,0,0.79417,0,0,3395,0
0,61,0,0.270526,0,0,7392,0
0,62,0,0.472032,0,0,5416,0
0,54,0,0.502019,0,0,5200,1
0,59,0,0.165166,0,0,6550,3
0,32,0,0.39144,0,0,3200,1
0,44,0,0.303115,0,0,2150,3
0,27,0,1.326683,0,0,400,0
0,45,2,0.259914,0,0,6051,1
0,33,1,0.105629,2,1,4600,0
0,51,0,0.58494,0,0,5550,2
0,50,0,0.249712,0,0,7800,2
0,43,0,0.006031,0,0,6300,0
0,56,1,0.376149,0,0,13600,1
0,69,0,4977,2,0,,0
0,79,0,0.03992,0,0,500,0
0,59,0,3548,0,0,,0
0,54,2,2458,1,0,,1
0,28,0,1.468439,0,0,300,0
0,48,0,6.328685,0,0,501,4
0,71,0,2375,0,0,,0
0,75,0,1392,0,0,,0
0,54,0,3008,0,0,,2
0,49,0,0.288967,0,0,2283,1
0,47,0,0.077644,0,0,6400,2
0,53,3,0.34093,0,0,6625,0
0,47,0,0.138817,0,0,3500,3
0,59,0,0.241748,0,1,10572,0
0,65,0,0.505232,0,0,2388,0
0,36,0,192,0,0,,0
0,69,0,0.112977,0,0,5000,0
0,25,1,0.1498,0,0,1501,0
0,62,0,0.370859,0,0,3863,3
0,49,1,0.627062,0,0,6000,1
0,34,0,0.305158,0,0,4400,1
0,71,0,1.143856,0,0,1000,0
0,58,0,2887,0,0,,
0,56,0,0.252182,0,0,6300,1
0,74,0,0.208793,0,0,5708,1
0,45,0,0.282803,0,0,5250,0
0,22,0,7,0,0,0,0
0,74,0,0.006333,0,0,9473,0
0,38,0,0.549193,0,0,4400,2
0,51,0,0.526902,0,0,5928,1
0,48,0,0.250121,0,0,6172,1
0,32,0,0.569705,0,0,8700,0
0,42,0,2082,0,0,,0
0,52,0,0.315869,0,0,3950,0
0,48,0,0,0,0,,0
0,54,0,0.130487,0,0,10000,2
0,41,0,0.298893,0,0,7858,0
0,52,0,267,0,0,,0
0,42,2,0.447858,1,0,6021,2
0,53,0,0.289705,0,0,8770,1
0,46,0,0.131409,0,0,13750,3
0,69,0,0.459367,0,0,10200,0
0,29,1,0.335416,0,0,4000,0
0,37,0,0.439248,0,0,5900,3
0,62,1,0.705049,0,0,6000,0
0,58,0,0.469504,0,0,2114,0
0,58,0,0.006267,0,0,3350,0
0,55,0,0.3828,0,0,5464,1
0,60,0,0.482703,0,0,5000,0
0,77,0,0.004438,0,0,3379,1
0,62,0,0.310492,0,0,7500,3
0,74,0,0.076427,0,0,23250,1
0,43,0,0.318097,0,0,9100,2
0,67,0,2841,0,0,,
0,41,0,0.2006,0,0,17666,1
0,37,0,0.214355,0,0,4095,3
0,28,2,0.14582,0,0,3085,0
0,42,0,0.159976,0,0,6800,2
0,81,0,29,0,0,,0
0,65,0,0.189069,0,0,4500,0
0,56,0,1.605012,0,3,12250,0
0,51,0,0.519131,0,0,12100,1
0,48,2,0.386247,1,0,10091,0
0,55,0,0.076295,0,0,41666,1
0,44,0,9701,0,0,,0
0,78,0,1140,0,0,,
0,45,0,0.197795,0,0,7800,0
0,49,1,0.226541,0,0,1800,0
0,32,0,0.408409,0,0,3400,0
0,31,0,0.259012,0,0,3300,0
0,22,0,0,0,0,820,0
0,55,0,0.323962,0,0,6935,1
0,41,0,0.2046,0,0,13000,0
0,31,0,0.054789,0,0,5000,0
0,70,0,3070,0,0,,0
0,43,0,0.208955,0,0,13600,1
0,39,0,370,0,0,,0
0,57,1,1425,0,0,,1
0,36,0,0.194309,0,0,3900,0
0,31,0,0.375388,0,0,2900,0
0,56,0,872,0,0,,0
0,70,0,2375,0,0,,0
0,26,0,1.925187,0,0,400,0
0,50,0,0.427447,0,0,8000,1
0,63,0,0.775794,0,0,3808,0
0,59,0,1.17513,0,0,2500,0
0,34,0,3285,0,0,,0
0,50,1,0.301975,0,0,12000,2
0,43,0,0.630543,0,0,3810,2
0,75,0,0.34965,0,0,1000,0
0,68,0,0.008719,0,0,12500,0
0,28,0,0.161564,0,0,4833,0
0,68,0,0.790806,0,0,1500,0
0,33,0,2709,0,0,,1
0,37,0,0.107462,0,0,2800,1
0,37,0,0.486459,0,0,5833,1
0,36,0,0.203108,0,0,2766,3
0,24,0,0,0,0,0,0
0,63,0,596,0,0,,0
0,45,0,1.759161,0,0,3956,2
0,67,0,0.287806,0,0,5600,1
0,53,0,0.48309,0,0,3015,0
0,63,0,0.321908,0,0,3500,0
0,48,0,2867,0,0,,0
0,68,0,0.281573,0,0,3000,1
0,40,0,0.170819,0,0,12000,0
0,58,0,0.139286,0,0,10000,0
0,73,0,0.000769,0,0,5199,0
0,53,0,1362,0,0,,0
0,59,0,0.235585,0,0,4647,0
0,41,0,1518,0,0,,0
0,50,0,992,0,0,,
0,40,0,1950,0,0,,0
0,45,0,3686,0,0,,0
0,63,1,2798,0,0,,0
0,46,0,0.143445,0,0,1700,0
0,46,0,0.162811,0,0,22000,0
0,46,0,0.426796,0,0,7000,1
0,56,0,0.263113,0,0,8273,0
0,29,0,2759,0,0,,0
0,51,0,0.277198,0,0,7950,0
0,82,0,6,0,0,,0
0,26,0,323,2,0,,0
0,63,0,11,0,0,,3
0,61,0,0.013969,0,0,4008,0
0,66,0,675,0,0,,0
0,48,2,0.045469,0,0,3100,0
0,70,0,52,0,0,,0
0,56,0,2926,0,0,,0
0,38,0,0.070322,0,0,13750,0
0,78,0,0.36104,0,0,3500,0
0,88,2,0.448888,0,0,4000,0
0,46,0,0.168423,0,0,17366,3
0,37,0,0.514049,0,0,10000,0
0,36,1,0.466598,0,0,1930,0
0,65,0,0.206429,0,0,20500,0
0,66,0,0.012894,0,0,5583,0
0,49,1,2982,0,0,,2
0,63,0,3106,0,0,,0
0,75,1,0.169516,0,0,3450,0
0,62,0,0.247481,0,0,4266,0
0,56,1,0.488858,0,0,6416,0
0,76,0,0.455387,0,0,2700,0
0,56,0,0.259817,0,0,23300,0
0,48,0,1611,0,0,,3
0,69,0,306,0,0,,0
0,83,1,0.345729,0,0,5700,0
0,78,0,27,0,0,,0
0,35,0,0.556089,0,0,3333,1
0,63,0,0.352201,0,0,6200,1
0,68,0,1643,0,0,,0
0,31,0,0.557748,0,0,3800,0
0,48,0,0.254562,0,0,6410,4
0,67,0,0.122651,0,0,19583,1
0,64,0,0.010138,0,0,3550,0
0,73,1,0.074116,0,0,8000,0
0,62,0,0.514766,0,0,7550,0
0,53,0,0.061633,0,0,7933,1
0,72,0,0.010892,0,0,5416,0
0,29,1,0.005441,0,0,4410,0
0,59,0,0.016114,0,0,9866,0
0,60,0,8809,0,0,,0
0,51,2,1096,1,4,,0
0,42,1,0.36921,0,0,6800,2
0,53,0,0.26087,0,0,3817,2
0,53,0,0.649482,0,0,3859,0
0,44,2,1988,1,2,,0
0,34,0,0.786039,0,0,5500,2
0,32,1,0.473737,1,0,2969,2
0,48,4,6101,0,1,,0
0,70,0,2293,0,0,,0
0,41,0,0.469721,0,0,7050,0
0,56,0,1925,0,0,,
0,78,0,0.141262,0,0,3850,0
0,63,0,109,0,0,,0
0,24,0,3,0,0,1,0
0,43,0,0.445426,0,1,6000,3
0,55,0,0.211546,0,0,9855,2
0,73,0,1174,0,0,,1
0,35,0,0.226522,0,0,6537,0
0,61,0,0.146024,0,0,12223,4
0,29,0,1269,0,0,,0
0,29,0,0.108141,0,1,3291,1
0,55,0,0.170486,0,0,5454,0
0,55,0,1362,0,0,,0
0,46,0,0.004555,0,0,7683,0
0,54,0,8269,0,0,,0
0,71,0,59,0,0,,0
0,44,0,0.154711,0,0,4000,1
0,37,0,0.21174,0,0,6200,1
0,46,0,0.346285,0,0,2933,1
0,67,0,0.236443,0,0,13000,0
0,40,0,0.002522,0,0,7930,1
0,60,0,0.25025,0,0,3000,0
0,48,0,754,0,0,,0
0,64,0,0.364499,0,0,3475,0
0,41,0,0.09876,0,0,2500,1
0,60,0,577,0,0,0,0
0,77,0,0.043259,0,0,9500,0
0,60,0,0.193012,0,0,600,0
0,63,0,0.20339,0,0,20000,2
0,34,1,473,2,0,,0
0,69,0,0.155815,0,0,6250,1
0,34,0,0.494502,0,0,3000,0
0,36,0,0.388087,0,0,7000,0
0,63,0,0.413049,0,0,3800,0
0,36,1,0.249438,0,0,4000,2
0,80,0,4,0,0,,0
0,26,0,0.322964,0,0,2860,0
0,44,0,4202,0,0,,
0,37,0,2987.5,0,0,1,2
0,49,0,0.445819,0,0,6708,3
0,57,0,0.283422,0,0,4300,0
0,57,0,0.037027,0,0,7453,0
0,59,0,0.250896,0,0,12000,0
0,44,1,0.099687,0,0,6700,2
0,44,0,0.417544,0,0,7500,3
0,40,0,0.075605,0,0,5660,0
0,57,0,477,0,0,,0
0,30,0,0.941353,0,0,3000,0
0,42,0,0.42008,0,0,7250,2
0,31,0,0.482399,0,0,2300,2
0,33,0,0.314876,0,0,6916,0
0,78,0,1568,0,0,,0
0,63,0,0.296376,0,0,4166,1
0,53,0,0.249618,0,0,15050,0
0,36,1,0.453967,0,0,6125,0
0,62,2,0.422858,0,0,4400,2
0,27,0,0.866815,0,0,900,1
0,49,0,1.71551,0,0,2333,0
0,41,0,2693,0,0,,0
0,55,1,0.363392,0,0,5200,0
0,57,1,0.202399,0,0,2000,0
0,44,0,0.027318,0,0,9480,0
0,72,0,0.0454,0,0,836,1
0,66,0,0.569108,0,0,4000,0
0,47,0,1.346653,0,0,1000,0
0,40,0,0.427115,0,0,5000,0
0,65,0,0.369587,0,0,9166,0
0,31,0,2357,0,0,,0
0,43,0,0.957907,0,0,3420,1
0,73,1,0.247636,0,0,9832,0
0,42,2,0.363511,0,0,5787,2
0,48,1,12,1,1,,0
0,39,0,0.608097,0,0,8200,2
0,57,0,0.19259,0,0,2860,0
0,51,0,836,0,0,,0
0,45,1,0.12385,0,0,7500,0
0,25,0,0.031989,0,0,3000,1
0,39,0,0.251875,0,0,10000,2
0,45,0,0.306311,0,0,10916,2
0,56,0,0.177734,0,0,3583,1
0,65,0,843,0,0,,0
0,38,0,2.894737,0,0,2070,2
0,59,0,1007,0,0,,0
0,40,1,397,0,0,,0
0,61,2,2433,2,0,,0
0,74,0,0.185882,0,0,4249,1
0,33,0,1.073855,0,0,1353,2
0,42,2,0.186851,0,0,15027,2
0,46,0,0.694261,0,0,5000,2
0,43,0,0.656098,0,0,3500,0
0,66,0,0,0,0,,2
0,54,0,0.282399,0,1,2800,1
0,51,0,0.30071,0,0,9430,1
0,36,1,0.376022,0,0,1100,0
0,73,0,0,0,0,3313,0
0,85,0,27,0,0,,
0,63,0,5164,1,0,,0
0,69,0,0.001784,0,0,10091,0
0,46,1,0.395383,0,0,6757,0
0,90,0,0.207948,0,0,4000,0
0,39,0,0.203161,0,1,2150,0
0,43,2,15177,1,0,,0
0,69,0,1.81592,0,0,401,0
0,43,0,0.086371,0,0,37500,2
0,72,0,0.201955,0,0,10333,0
0,37,0,0.196578,0,0,9700,0
0,35,0,0.208122,0,0,8667,0
0,42,0,0.483258,0,0,9466,1
0,48,0,0.246075,0,0,10000,1
0,64,0,0.096503,0,0,5833,3
0,55,0,6541,0,0,,0
0,46,0,0.1964,0,0,12000,3
0,29,0,2481,0,0,,
0,61,1,0.498435,0,0,7348,1
0,83,2,0.288698,0,0,4308,0
0,39,1,1901,0,0,0,0
0,43,0,0.404021,0,1,9350,2
0,41,0,0.654575,0,0,8600,2
0,65,0,0.60899,0,0,4582,1
0,56,0,66,1,1,,0
0,49,0,0.0025,0,0,18000,2
0,42,0,0.512534,0,0,6900,6
0,47,0,0.339105,0,0,8200,1
0,59,0,2440,0,0,,2
0,39,0,1524,0,1,,0
0,63,0,516,0,0,,0
0,70,0,97,0,0,,
0,33,0,0.151277,0,0,10417,0
0,69,0,5166,0,0,,0
0,44,0,0.327491,0,0,8500,2
0,48,8,0.554852,0,0,9634,1
0,37,0,0.752498,0,0,1300,0
0,67,0,1.663084,0,0,4000,0
0,30,0,0.412673,0,0,9200,2
0,60,1,1.132773,0,0,5000,1
0,39,0,95,0,0,,0
0,48,0,0.409091,0,0,7875,2
0,52,0,2526,0,0,,1
0,31,0,0.471008,0,0,1120,0
0,63,0,173,0,0,,0
0,64,0,3519,0,0,,0
0,27,1,0.107178,0,0,3050,0
0,39,0,0.582004,0,1,2255,2
0,45,0,5.543689,0,0,720,3
0,44,0,0.387123,0,0,5000,2
0,69,0,0.206937,0,0,4266,0
0,94,0,327,0,0,,0
0,47,0,0.303178,0,0,8400,3
0,73,0,982,0,0,,0
0,56,0,0.231339,0,0,17000,1
0,59,0,0.147512,0,0,4541,0
0,76,0,0.303683,0,0,9285,0
0,68,0,5,0,0,,
0,35,0,0.373553,1,0,6480,0
0,52,0,0.181531,0,0,3800,0
0,32,0,0.403381,0,0,5500,1
0,62,0,1331.5,0,0,1,0
0,74,0,0.389038,0,0,2608,0
0,42,0,0.112622,0,0,6250,0
0,22,0,0,0,0,1000,0
0,73,0,0.281121,0,0,6779,1
0,68,0,0.309556,0,0,5200,0
0,62,0,1124,0,0,,0
0,63,1,3068,0,0,,0
0,41,0,0.006964,0,0,4163,0
0,48,0,0.121444,0,0,9666,1
0,30,0,0.080456,0,0,6400,2
0,67,1,0.122133,0,0,3749,0
0,83,0,1754,0,0,,0
0,76,0,0.04259,0,0,2300,0
0,64,0,0.325743,0,0,3600,0
0,68,0,0.594054,0,0,9855,0
0,53,0,856,0,0,,0
0,40,0,0.365491,0,0,5586,2
0,30,2,0.409899,0,0,8323,7
0,45,0,555,0,0,0,0
0,50,0,0.498066,0,0,3876,0
0,64,0,1285,0,0,,
0,83,0,0,0,0,,0
0,62,0,975,0,1,,0
0,45,1,0.334526,0,1,8940,2
0,62,0,0.31519,0,0,3600,1
0,24,0,0.139144,0,0,2500,0
0,55,0,1976,0,0,,0
0,44,0,0.153896,0,0,3066,3
0,31,0,0.258777,0,0,1765,0
0,40,12,0.244543,0,1,8750,0
0,50,0,0.09765,0,0,6000,0
0,57,1,0.01045,0,0,2200,4
0,63,0,0.579293,0,0,4867,0
0,69,0,0.015246,0,0,7083,0
0,58,0,0.271429,0,0,1959,2
0,45,0,0.307369,0,0,10000,3
0,50,1,0.096995,1,1,5556,2
0,43,0,0.638815,0,0,10938,3
0,57,0,0.561023,0,0,8168,0
0,46,0,0.9976,0,0,6250,2
0,70,0,0.134773,0,0,5000,0
0,68,1,990,0,0,0,0
0,35,0,405,0,0,,
0,58,0,0.188953,0,0,4000,0
0,62,0,0.650546,0,0,3390,0
0,44,0,50,0,0,,0
0,51,0,0.386712,0,0,6200,2
0,73,0,34,0,0,,0
0,60,1,0.247537,0,0,2435,1
0,76,0,0.011729,0,0,3324,1
0,32,0,0.203998,0,0,1700,0
0,60,1,0.292353,0,0,10500,0
0,62,0,0.368304,0,0,3135,0
0,54,0,7,0,0,,
0,54,0,0.58076,0,0,4500,0
0,67,0,291,0,0,,0
0,38,0,0.15304,0,0,6200,0
0,45,3,0.12819,0,0,5210,3
0,24,0,0,0,0,2650,1
0,55,0,0.214733,0,0,8307,2
0,61,0,0.94489,0,0,1868,0
0,69,0,3090,0,0,,1
0,37,1,1.229381,0,0,3600,2
0,62,0,13,0,0,,
0,52,0,1594,0,0,,
0,33,0,0.142802,0,0,5167,1
0,49,0,0.314315,0,0,6817,0
0,59,0,6966,0,0,,0
0,49,0,0.373767,0,0,3750,0
0,35,0,1.325946,0,0,2616,0
0,89,0,0.038481,0,0,2000,0
0,81,0,0,0,0,,0
0,35,0,0.006037,0,0,5300,0
0,56,0,3217,0,0,,
0,53,0,0.27036,0,0,1804,0
0,65,0,0.106974,0,0,14582,3
0,21,0,0,0,0,900,0
0,50,0,0.117023,0,0,6408,2
0,63,0,0.005999,0,0,5000,0
0,71,0,0.238081,0,0,9941,0
0,62,0,0.156265,0,0,8299,0
0,65,0,0.323987,0,0,25000,0
0,47,0,0.132077,0,0,11250,0
0,53,0,0.319953,0,0,6800,2
0,69,0,2080,0,0,,0
0,37,0,0.528771,0,0,4500,0
0,50,0,0.017138,0,0,3500,2
0,63,0,0.599677,0,0,4333,0
0,60,0,0.249415,0,0,12400,1
0,49,0,0.556743,0,0,8890,2
0,32,0,0.007774,0,0,1414,0
0,40,0,0,0,0,8917,0
0,51,0,1891,0,0,,0
0,48,0,0.16788,0,0,10578,3
0,52,0,2189,0,0,,2
0,52,0,5373,0,0,0,0
0,75,0,1,0,0,,0
0,43,0,0.16914,0,0,9500,2
0,40,0,0.471451,0,0,10700,1
0,72,0,0.370122,0,0,3433,0
0,53,1,2292,0,0,,0
0,26,0,0.54828,0,0,900,1
0,47,1,0.533112,0,0,3306,1
0,66,0,3680,0,0,,0
0,61,2,0.114571,1,0,2600,0
0,41,0,0.011754,0,0,7826,4
0,40,0,0.074985,0,0,5000,2
0,66,0,0.304688,0,0,6655,0
0,44,0,0.441001,0,0,12584,3
0,39,0,0.3909,0,1,9032,1
0,50,0,0.214306,0,0,10750,3
0,70,0,0.07873,0,0,4000,2
0,42,0,0.179468,0,0,9555,0
0,68,1,1479,1,0,,0
0,45,0,0.321859,0,0,5896,2
0,42,1,0.028673,1,0,10950,0
0,58,0,1371,0,0,,0
0,65,0,0.019596,0,0,5000,0
0,59,0,0.70989,0,0,5752,1
0,29,1,0.105729,0,1,2600,1
0,53,0,10,0,0,,0
0,23,0,0.056029,0,0,820,0
0,44,0,1.455509,0,0,5000,1
0,74,0,11,0,0,,0
0,63,0,960,0,0,,0
0,41,0,0.222903,0,0,4243,2
0,59,1,0.128515,0,0,4800,0
0,36,1,0.116751,2,1,984,3
0,68,0,0.056992,0,0,7000,0
0,61,0,0.575125,0,0,3400,0
0,71,0,0.326842,0,0,8061,0
0,44,0,0.498566,0,0,10457,2
0,49,0,1272,0,0,,0
0,55,0,0.751532,0,0,10278,0
0,42,0,0.228314,0,0,9083,0
0,55,0,0.0112,0,0,8660,0
0,45,0,0.370401,0,0,8425,3
0,60,2,0.323834,0,0,6666,1
0,62,0,0.183829,0,1,11439,1
0,38,0,957,0,0,,0
0,31,0,0.235051,0,0,15000,0
0,69,0,0.157253,0,0,3115,0
0,57,0,13826,0,0,,0
0,66,0,2024,0,0,,0
0,42,0,1141,0,0,,0
0,40,0,0.271505,0,0,5800,1
0,80,0,943,0,0,,1
0,66,0,0,0,0,,0
0,71,0,81,0,0,,0
